ID,F_VenclovasLab.csv_F_Voronota_glob_area,F_VenclovasLab.csv_F_Voronota_glob_area_per_atom,F_VenclovasLab.csv_F_Voronota_glob_nonprotein_area,F_VenclovasLab.csv_F_Voronota_glob_sas_energy,F_VenclovasLab.csv_F_Voronota_glob_nonsas_energy_norm,F_VenclovasLab.csv_F_Voronota_iface_atoms,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,F_VenclovasLab.csv_F_Voronota_iface_expanded_energy_norm,F_VenclovasLab.csv_F_Voronota_diff_nonsas_energy_norm,F_Oliva_rawdata_v3.csv_F_PA,F_Oliva_rawdata_v3.csv_F_PAr,F_Oliva_rawdata_v3.csv_F_PAl,F_Oliva_rawdata_v3.csv_F_CA,F_Oliva_rawdata_v3.csv_F_CAr,F_Oliva_rawdata_v3.csv_F_CAl,F_Oliva_rawdata_v3.csv_F_CP,F_Oliva_rawdata_v3.csv_F_PP,F_Oliva_rawdata_v3.csv_F_CC,F_Oliva_rawdata_v3.csv_F_ArAr,F_Oliva_rawdata_v3.csv_F_AlAl,F_Oliva_rawdata_v3.csv_F_AlAr,F_Oliva_rawdata_v3.csv_F_AAr,F_Oliva_rawdata_v3.csv_F_AAl,F_Oliva_rawdata_v3.csv_F_AA,F_Oliva_rawdata_v3.csv_F_fPA,F_Oliva_rawdata_v3.csv_F_fPAr,F_Oliva_rawdata_v3.csv_F_fPAl,F_Oliva_rawdata_v3.csv_F_fCA,F_Oliva_rawdata_v3.csv_F_fCAr,F_Oliva_rawdata_v3.csv_F_fCAl,F_Oliva_rawdata_v3.csv_F_fCP,F_Oliva_rawdata_v3.csv_F_fPP,F_Oliva_rawdata_v3.csv_F_fCC,F_Oliva_rawdata_v3.csv_F_fAlAl,F_Oliva_rawdata_v3.csv_F_fAlAr,F_Oliva_rawdata_v3.csv_F_fAAl,F_Oliva_rawdata_v3.csv_F_BSA_Apolar_naccess,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_shape,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_hydro,F_FurmanLab_interface_analyzer_disulf.csv_F_I-sc,F_FurmanLab_interface_analyzer_disulf.csv_F_fa-intra-rep,F_FurmanLab_interface_analyzer_disulf.csv_F_sc-value,F_Kiharalab_feature.csv_F_DOVE,F_Kiharalab_feature.csv_F_GNN-DOVE,F_Kiharalab_feature.csv_F_PhysicsScore,F_Kiharalab_feature.csv_F_RosettaInterfaceEnergy,I_Confidence,I_Score,Training
2vsc_4,22891.100000000,12.640030000,0.000000000,49.635200000,-0.413740000,557.000000000,0.524710000,-0.172240000,0.014070000,4.000000000,8.000000000,19.000000000,6.000000000,25.000000000,11.000000000,24.000000000,6.000000000,18.000000000,4.000000000,13.000000000,11.000000000,2.000000000,15.000000000,2.000000000,0.024000000,0.048000000,0.113000000,0.036000000,0.149000000,0.065000000,0.143000000,0.036000000,0.107000000,0.077000000,0.065000000,0.089000000,2316.560000000,0.132788296,0.284900285,-157.826000000,2.421000000,0.773000000,0.000057228,0.310400000,-29685.700000000,-174.023000000,0.096822336,1,0
2vx8_1,26541.200000000,12.333270000,0.000000000,-604.011000000,-0.500850000,471.000000000,0.633300000,-0.283430000,-0.005100000,9.000000000,4.000000000,13.000000000,10.000000000,13.000000000,4.000000000,17.000000000,3.000000000,4.000000000,1.000000000,19.000000000,19.000000000,7.000000000,9.000000000,2.000000000,0.067000000,0.030000000,0.097000000,0.075000000,0.097000000,0.030000000,0.127000000,0.022000000,0.030000000,0.142000000,0.142000000,0.067000000,2446.130000000,0.096327514,0.480530240,-104.229000000,3.172000000,0.746000000,0.000017140,0.498100000,-23688.800000000,-115.401000000,-0.012085866,0,0
2w0l_2,20570.600000000,12.288290000,0.000000000,-49.371200000,-0.438570000,144.000000000,0.550340000,-0.245470000,-0.009790000,7.000000000,8.000000000,4.000000000,2.000000000,0.000000000,2.000000000,3.000000000,1.000000000,0.000000000,4.000000000,0.000000000,4.000000000,4.000000000,0.000000000,0.000000000,0.179000000,0.205000000,0.103000000,0.051000000,0.000000000,0.051000000,0.077000000,0.026000000,0.000000000,0.000000000,0.103000000,0.000000000,439.470000000,0.117370892,0.368421053,-20.613000000,1.979000000,0.669000000,0.040187877,0.614200000,-6202.500000000,-20.639600000,0.732446354,1,0
2xbf_2,76585.100000000,12.060650000,0.000000000,-1576.720000000,-0.434590000,236.000000000,0.274580000,-0.007660000,0.009500000,2.000000000,2.000000000,4.000000000,10.000000000,5.000000000,5.000000000,18.000000000,0.000000000,16.000000000,0.000000000,0.000000000,2.000000000,4.000000000,0.000000000,0.000000000,0.029000000,0.029000000,0.059000000,0.147000000,0.074000000,0.074000000,0.265000000,0.000000000,0.235000000,0.000000000,0.029000000,0.000000000,-325.180000000,0.068436754,0.069620253,11.885000000,11.314000000,0.429000000,0.002155141,0.441200000,-9791.470000000,-8.064230000,-1.178710499,0,0
2xdp_6,24343.000000000,12.639150000,0.000000000,1266.160000000,-0.407960000,633.000000000,0.462060000,-0.160440000,0.006910000,8.000000000,6.000000000,24.000000000,6.000000000,8.000000000,22.000000000,24.000000000,5.000000000,28.000000000,0.000000000,26.000000000,16.000000000,2.000000000,8.000000000,2.000000000,0.043000000,0.032000000,0.130000000,0.032000000,0.043000000,0.119000000,0.130000000,0.027000000,0.151000000,0.141000000,0.086000000,0.043000000,2898.110000000,0.150899594,0.311036789,-66.802000000,3.409000000,0.771000000,0.002060077,0.230300000,-29608.900000000,-172.048000000,-0.134141353,0,0
2xeq_1,48535.700000000,12.636210000,0.000000000,267.702000000,-0.387580000,249.000000000,0.431190000,-0.035030000,0.010570000,2.000000000,0.000000000,14.000000000,4.000000000,7.000000000,1.000000000,17.000000000,14.000000000,10.000000000,0.000000000,2.000000000,0.000000000,0.000000000,3.000000000,0.000000000,0.027000000,0.000000000,0.189000000,0.054000000,0.095000000,0.014000000,0.230000000,0.189000000,0.135000000,0.027000000,0.000000000,0.041000000,432.640000000,0.022936955,0.057483731,21.036000000,6.924000000,0.608000000,0.000011631,0.638100000,-9018.390000000,-34.927100000,-0.511422884,0,0
2xj9_1,49676.200000000,12.048560000,0.000000000,447.198000000,-0.428960000,445.000000000,0.337480000,-0.167680000,-0.002120000,9.000000000,0.000000000,12.000000000,6.000000000,10.000000000,7.000000000,14.000000000,0.000000000,21.000000000,2.000000000,3.000000000,5.000000000,6.000000000,5.000000000,6.000000000,0.085000000,0.000000000,0.113000000,0.057000000,0.094000000,0.066000000,0.132000000,0.000000000,0.198000000,0.028000000,0.047000000,0.047000000,1501.930000000,0.168591060,0.222672065,-7.009000000,12.647000000,0.480000000,0.014544154,0.158600000,-10358.900000000,-54.152700000,-0.817852440,0,0
2ym0_5,38944.300000000,12.706130000,0.000000000,-1580.110000000,-0.434060000,288.000000000,0.519860000,-0.215350000,-0.006010000,5.000000000,0.000000000,8.000000000,2.000000000,5.000000000,3.000000000,4.000000000,1.000000000,5.000000000,2.000000000,19.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.078000000,0.000000000,0.125000000,0.031000000,0.078000000,0.047000000,0.062000000,0.016000000,0.078000000,0.297000000,0.156000000,0.000000000,988.340000000,0.122363254,0.385744235,-57.926000000,5.088000000,0.705000000,0.000013178,0.632600000,-18517.500000000,-62.905200000,0.394217474,1,0
2yvu_1,35006.200000000,12.471040000,0.000000000,-492.035000000,-0.488100000,259.000000000,0.632810000,-0.409310000,-0.015490000,0.000000000,4.000000000,6.000000000,6.000000000,7.000000000,0.000000000,12.000000000,1.000000000,11.000000000,2.000000000,10.000000000,4.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.062000000,0.094000000,0.094000000,0.109000000,0.000000000,0.188000000,0.016000000,0.172000000,0.156000000,0.062000000,0.000000000,569.540000000,0.126087303,0.209377007,288.913000000,4.885000000,0.648000000,0.000070882,0.621700000,-12042.200000000,-9745240.000000000,0.548910385,1,0
2zkj_2,69902.300000000,12.214280000,0.000000000,1154.850000000,-0.433280000,206.000000000,0.329310000,-0.122630000,0.001670000,2.000000000,7.000000000,7.000000000,8.000000000,3.000000000,2.000000000,4.000000000,4.000000000,0.000000000,2.000000000,1.000000000,5.000000000,2.000000000,1.000000000,0.000000000,0.042000000,0.146000000,0.146000000,0.167000000,0.062000000,0.042000000,0.083000000,0.083000000,0.000000000,0.021000000,0.104000000,0.021000000,-100.550000000,0.047980711,0.054430380,-32.059000000,9.230000000,0.661000000,0.000115157,0.633100000,-12041.800000000,-27.062100000,-0.221443561,0,0
2zu1_3,33365.900000000,11.941980000,0.000000000,-1565.870000000,-0.478920000,181.000000000,0.724930000,-0.347330000,-0.002920000,6.000000000,2.000000000,2.000000000,5.000000000,0.000000000,3.000000000,4.000000000,0.000000000,3.000000000,5.000000000,0.000000000,5.000000000,10.000000000,7.000000000,6.000000000,0.103000000,0.034000000,0.034000000,0.086000000,0.000000000,0.052000000,0.069000000,0.000000000,0.052000000,0.000000000,0.086000000,0.121000000,705.090000000,0.057042760,0.265671642,-12.950000000,4.358000000,0.705000000,0.004423613,0.231200000,-13633.800000000,-46.333700000,1.083800408,1,0
2zvz_1,33023.500000000,12.662380000,0.000000000,-830.436000000,-0.371540000,245.000000000,0.419770000,-0.207810000,-0.013090000,1.000000000,3.000000000,4.000000000,6.000000000,4.000000000,5.000000000,6.000000000,0.000000000,9.000000000,0.000000000,6.000000000,6.000000000,1.000000000,10.000000000,0.000000000,0.016000000,0.049000000,0.066000000,0.098000000,0.066000000,0.082000000,0.098000000,0.000000000,0.148000000,0.098000000,0.098000000,0.164000000,516.680000000,0.097222222,0.243084661,-36.330000000,6.442000000,0.744000000,0.010295024,0.198300000,-9781.540000000,-48.574900000,0.383477878,1,0
2zzt_1,17691.700000000,14.313670000,0.000000000,146.318000000,-0.304580000,114.000000000,0.208160000,-0.146660000,-0.010130000,2.000000000,0.000000000,2.000000000,6.000000000,5.000000000,0.000000000,5.000000000,1.000000000,5.000000000,0.000000000,7.000000000,0.000000000,0.000000000,4.000000000,0.000000000,0.054000000,0.000000000,0.054000000,0.162000000,0.135000000,0.000000000,0.135000000,0.027000000,0.135000000,0.189000000,0.000000000,0.108000000,498.780000000,0.039379741,0.104738155,-34.965000000,3.921000000,0.771000000,0.006669067,0.485600000,-6662.750000000,-26.880600000,0.039129648,1,0
3aad_12,30718.800000000,12.477170000,0.000000000,669.593000000,-0.449700000,196.000000000,0.199720000,0.007990000,0.024730000,2.000000000,2.000000000,2.000000000,4.000000000,8.000000000,6.000000000,6.000000000,0.000000000,8.000000000,0.000000000,0.000000000,4.000000000,0.000000000,0.000000000,1.000000000,0.047000000,0.047000000,0.047000000,0.093000000,0.186000000,0.140000000,0.140000000,0.000000000,0.186000000,0.000000000,0.093000000,0.000000000,548.150000000,0.102171845,0.095800525,88.759000000,4.576000000,0.519000000,0.073910303,0.639100000,-8161.380000000,-10.549600000,-0.548215832,0,0
3ajz_1,25241.700000000,11.917710000,0.000000000,-544.717000000,-0.564910000,150.000000000,0.706630000,-0.240730000,0.003080000,2.000000000,0.000000000,6.000000000,2.000000000,4.000000000,4.000000000,6.000000000,0.000000000,4.000000000,0.000000000,8.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.050000000,0.000000000,0.150000000,0.050000000,0.100000000,0.100000000,0.150000000,0.000000000,0.100000000,0.200000000,0.100000000,0.000000000,276.320000000,0.072526806,0.432276657,-26.688000000,3.063000000,0.655000000,0.000064295,0.408700000,-7410.440000000,-42.450000000,0.952196682,1,0
3al9_1,94174.900000000,11.600750000,0.000000000,910.382000000,-0.459170000,217.000000000,0.337400000,-0.170250000,0.000250000,2.000000000,0.000000000,2.000000000,4.000000000,4.000000000,6.000000000,2.000000000,5.000000000,11.000000000,4.000000000,3.000000000,1.000000000,2.000000000,0.000000000,0.000000000,0.043000000,0.000000000,0.043000000,0.087000000,0.087000000,0.130000000,0.043000000,0.109000000,0.239000000,0.065000000,0.022000000,0.000000000,-261.050000000,0.003991767,0.046336207,-27.631000000,10.398000000,0.653000000,0.000126823,0.107400000,-10927.800000000,-27.961200000,-0.318380712,0,0
3ani_1,70438.200000000,10.958030000,0.000000000,-346.716000000,-0.400940000,282.000000000,0.327810000,-0.047120000,0.004470000,10.000000000,12.000000000,4.000000000,6.000000000,6.000000000,7.000000000,10.000000000,2.000000000,18.000000000,1.000000000,0.000000000,3.000000000,2.000000000,6.000000000,0.000000000,0.115000000,0.138000000,0.046000000,0.069000000,0.069000000,0.080000000,0.115000000,0.023000000,0.207000000,0.000000000,0.034000000,0.069000000,414.550000000,0.055537533,0.107795958,-30.067000000,8.517000000,0.603000000,0.003075478,0.611900000,-16520.600000000,-37.928600000,-0.200602343,0,0
3aos_1,42077.300000000,12.361130000,0.000000000,-1121.440000000,-0.451130000,269.000000000,0.432530000,-0.142860000,0.015790000,10.000000000,2.000000000,5.000000000,8.000000000,4.000000000,1.000000000,14.000000000,3.000000000,11.000000000,0.000000000,5.000000000,0.000000000,0.000000000,8.000000000,1.000000000,0.139000000,0.028000000,0.069000000,0.111000000,0.056000000,0.014000000,0.194000000,0.042000000,0.153000000,0.069000000,0.000000000,0.111000000,484.570000000,0.221924265,0.115894040,-43.312000000,5.258000000,0.623000000,0.017178545,0.044700000,-15934.700000000,-56.580900000,0.006376243,1,0
3bif_1,84540.600000000,12.056560000,0.000000000,-1758.300000000,-0.402870000,94.000000000,0.175270000,0.087740000,0.002640000,2.000000000,4.000000000,2.000000000,0.000000000,0.000000000,4.000000000,8.000000000,3.000000000,3.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.074000000,0.148000000,0.074000000,0.000000000,0.000000000,0.148000000,0.296000000,0.111000000,0.111000000,0.037000000,0.000000000,0.000000000,-1239.960000000,0.009977578,0.000000000,-11.803000000,10.711000000,0.762000000,0.000005930,0.464100000,-15938.900000000,-13.797200000,-0.390050966,0,0
3bjr_1,42778.500000000,11.630910000,0.000000000,2097.260000000,-0.458450000,244.000000000,0.647810000,-0.348670000,-0.000600000,0.000000000,2.000000000,4.000000000,0.000000000,10.000000000,8.000000000,2.000000000,5.000000000,6.000000000,0.000000000,11.000000000,10.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.034000000,0.069000000,0.000000000,0.172000000,0.138000000,0.034000000,0.086000000,0.103000000,0.190000000,0.172000000,0.000000000,665.440000000,0.069779782,0.226148410,-38.757000000,7.535000000,0.595000000,0.019741341,0.140300000,-9120.680000000,-52.851000000,0.740440358,1,0
3bs3_1,12978.100000000,13.806490000,0.000000000,-776.824000000,-0.332450000,90.000000000,0.384030000,0.100920000,0.002360000,2.000000000,0.000000000,6.000000000,0.000000000,0.000000000,0.000000000,2.000000000,3.000000000,0.000000000,0.000000000,8.000000000,0.000000000,0.000000000,2.000000000,1.000000000,0.083000000,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000,0.083000000,0.125000000,0.000000000,0.333000000,0.000000000,0.083000000,372.280000000,0.046877644,0.170403587,-11.707000000,1.374000000,0.687000000,0.000215822,0.323500000,-6732.580000000,-22.327400000,0.384250449,1,0
3bwv_1,32812.800000000,12.562330000,0.000000000,654.276000000,-0.429320000,213.000000000,0.627030000,-0.438530000,-0.020150000,3.000000000,2.000000000,2.000000000,1.000000000,5.000000000,1.000000000,5.000000000,0.000000000,2.000000000,5.000000000,12.000000000,7.000000000,5.000000000,2.000000000,0.000000000,0.058000000,0.038000000,0.038000000,0.019000000,0.096000000,0.019000000,0.096000000,0.000000000,0.038000000,0.231000000,0.135000000,0.038000000,717.800000000,0.038521795,0.259778598,-56.659000000,4.422000000,0.724000000,0.003282952,0.603300000,-11602.700000000,-66.538000000,0.891317155,1,0
3bxx_1,59892.300000000,11.831750000,0.000000000,-1554.700000000,-0.450070000,375.000000000,0.286020000,-0.089250000,0.014490000,9.000000000,2.000000000,3.000000000,16.000000000,3.000000000,10.000000000,8.000000000,4.000000000,17.000000000,2.000000000,0.000000000,0.000000000,0.000000000,4.000000000,9.000000000,0.103000000,0.023000000,0.034000000,0.184000000,0.034000000,0.115000000,0.092000000,0.046000000,0.195000000,0.000000000,0.000000000,0.046000000,800.040000000,0.066601576,0.171959721,-0.146000000,7.603000000,0.526000000,0.000124681,0.602500000,-16591.800000000,-41.190400000,-0.489033911,0,0
3c1q_1,23770.100000000,13.629640000,0.000000000,217.359000000,-0.311210000,211.000000000,0.279650000,-0.156980000,0.015040000,0.000000000,0.000000000,13.000000000,0.000000000,4.000000000,0.000000000,15.000000000,13.000000000,5.000000000,0.000000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.245000000,0.000000000,0.075000000,0.000000000,0.283000000,0.245000000,0.094000000,0.057000000,0.000000000,0.000000000,637.280000000,0.112605401,0.175298805,-17.723000000,2.325000000,0.782000000,0.000880080,0.634200000,-4741.160000000,-29.621800000,-0.211628844,0,0
3c6b_1,53127.800000000,11.445020000,0.000000000,-1310.030000000,-0.431340000,230.000000000,0.489930000,-0.241380000,-0.002540000,4.000000000,14.000000000,4.000000000,0.000000000,0.000000000,6.000000000,2.000000000,2.000000000,4.000000000,3.000000000,0.000000000,6.000000000,4.000000000,0.000000000,0.000000000,0.082000000,0.286000000,0.082000000,0.000000000,0.000000000,0.122000000,0.041000000,0.041000000,0.082000000,0.000000000,0.122000000,0.000000000,543.910000000,0.030186301,0.236306729,1342.651000000,5.873000000,0.560000000,0.000339684,0.223800000,-13684.100000000,-37.069500000,0.432785319,1,0
3c8j_1,26655.700000000,12.669060000,0.000000000,-1482.470000000,-0.563970000,202.000000000,0.776990000,-0.298880000,-0.012260000,4.000000000,6.000000000,0.000000000,1.000000000,0.000000000,4.000000000,0.000000000,0.000000000,3.000000000,9.000000000,0.000000000,3.000000000,5.000000000,6.000000000,6.000000000,0.085000000,0.128000000,0.000000000,0.021000000,0.000000000,0.085000000,0.000000000,0.000000000,0.064000000,0.000000000,0.064000000,0.128000000,595.050000000,0.047882794,0.278362573,-61.022000000,3.231000000,0.755000000,0.001627908,0.616400000,-17512.600000000,-62.113200000,1.219053823,1,0
3c8x_2,30572.200000000,11.942270000,0.000000000,1057.560000000,-0.568340000,386.000000000,0.563660000,-0.173240000,0.012200000,17.000000000,4.000000000,14.000000000,10.000000000,10.000000000,0.000000000,12.000000000,6.000000000,4.000000000,0.000000000,16.000000000,2.000000000,4.000000000,11.000000000,12.000000000,0.139000000,0.033000000,0.115000000,0.082000000,0.082000000,0.000000000,0.098000000,0.049000000,0.033000000,0.131000000,0.016000000,0.090000000,1435.760000000,0.127309342,0.328840970,-86.121000000,3.314000000,0.777000000,0.046483081,0.630600000,-13525.900000000,-99.132300000,0.292540586,1,0
3cb2_1,77051.100000000,11.713450000,0.000000000,1007.240000000,-0.444180000,360.000000000,0.454610000,-0.122530000,0.000070000,3.000000000,4.000000000,10.000000000,5.000000000,4.000000000,7.000000000,5.000000000,4.000000000,11.000000000,3.000000000,2.000000000,4.000000000,4.000000000,13.000000000,11.000000000,0.033000000,0.044000000,0.111000000,0.056000000,0.044000000,0.078000000,0.056000000,0.044000000,0.122000000,0.022000000,0.044000000,0.144000000,903.170000000,0.040572034,0.208333333,-55.510000000,8.658000000,0.604000000,0.004025788,0.586900000,-14933.900000000,-63.789900000,0.077072445,1,0
3ce1_1,26335.500000000,12.214980000,0.000000000,-333.182000000,-0.405440000,162.000000000,0.438420000,-0.051500000,0.005900000,0.000000000,0.000000000,12.000000000,0.000000000,8.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,6.000000000,6.000000000,0.000000000,16.000000000,5.000000000,0.000000000,0.000000000,0.222000000,0.000000000,0.148000000,0.000000000,0.000000000,0.000000000,0.019000000,0.111000000,0.111000000,0.296000000,672.730000000,0.187754380,0.410299003,-49.653000000,2.486000000,0.773000000,0.000043297,0.194100000,-13057.000000000,-50.621300000,1.223505433,1,0
3clk_1,47598.100000000,12.327920000,0.000000000,196.670000000,-0.391880000,258.000000000,0.542980000,-0.258480000,-0.010900000,0.000000000,4.000000000,7.000000000,2.000000000,8.000000000,3.000000000,12.000000000,4.000000000,5.000000000,0.000000000,15.000000000,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.059000000,0.103000000,0.029000000,0.118000000,0.044000000,0.176000000,0.059000000,0.074000000,0.221000000,0.118000000,0.000000000,735.910000000,0.051522413,0.182789318,-32.965000000,7.017000000,0.585000000,0.001972187,0.102300000,-10512.700000000,-36.152700000,0.238121009,1,0
3clv_1,34319.400000000,12.398630000,0.000000000,769.452000000,-0.510270000,178.000000000,0.577560000,-0.338690000,-0.003280000,2.000000000,0.000000000,4.000000000,0.000000000,0.000000000,6.000000000,4.000000000,0.000000000,6.000000000,1.000000000,6.000000000,4.000000000,0.000000000,2.000000000,0.000000000,0.057000000,0.000000000,0.114000000,0.000000000,0.000000000,0.171000000,0.114000000,0.000000000,0.171000000,0.171000000,0.114000000,0.057000000,523.020000000,0.014368719,0.166000000,-28.115000000,8.156000000,0.834000000,0.017334266,0.639800000,-10831.900000000,-40.388800000,0.877162157,1,0
3cnk_1,17266.900000000,12.659020000,0.000000000,-430.936000000,-0.503690000,257.000000000,0.584780000,-0.255440000,0.004000000,5.000000000,0.000000000,0.000000000,7.000000000,11.000000000,0.000000000,5.000000000,0.000000000,13.000000000,0.000000000,13.000000000,0.000000000,4.000000000,7.000000000,2.000000000,0.075000000,0.000000000,0.000000000,0.104000000,0.164000000,0.000000000,0.075000000,0.000000000,0.194000000,0.194000000,0.000000000,0.104000000,877.190000000,0.210520822,0.389937107,-44.201000000,1.797000000,0.658000000,0.001743858,0.516300000,-10585.500000000,-48.351900000,0.492468848,1,0
3cyv_1,62070.100000000,11.314270000,0.000000000,-2055.800000000,-0.396420000,266.000000000,0.452800000,-0.233710000,-0.001780000,7.000000000,8.000000000,4.000000000,6.000000000,4.000000000,8.000000000,11.000000000,3.000000000,7.000000000,0.000000000,2.000000000,8.000000000,6.000000000,2.000000000,0.000000000,0.092000000,0.105000000,0.053000000,0.079000000,0.053000000,0.105000000,0.145000000,0.039000000,0.092000000,0.026000000,0.105000000,0.026000000,516.710000000,0.162532727,0.085020243,-38.540000000,11.574000000,0.597000000,0.000040576,0.321400000,-11797.600000000,-42.705100000,-0.012544280,0,0
3d6r_3,24172.400000000,12.729020000,0.000000000,913.056000000,-0.446480000,158.000000000,0.323820000,-0.156180000,-0.001400000,0.000000000,0.000000000,2.000000000,9.000000000,6.000000000,4.000000000,1.000000000,0.000000000,2.000000000,2.000000000,4.000000000,5.000000000,4.000000000,5.000000000,1.000000000,0.000000000,0.000000000,0.044000000,0.200000000,0.133000000,0.089000000,0.022000000,0.000000000,0.044000000,0.089000000,0.111000000,0.111000000,446.560000000,0.024432105,0.161463940,-31.373000000,3.422000000,0.687000000,0.000000002,0.539600000,-8553.550000000,-35.810900000,0.241969725,1,0
3d7q_2,21782.200000000,12.798000000,0.000000000,3.643460000,-0.324570000,280.000000000,0.497720000,-0.252340000,-0.004070000,2.000000000,6.000000000,6.000000000,0.000000000,10.000000000,10.000000000,8.000000000,5.000000000,10.000000000,7.000000000,1.000000000,2.000000000,6.000000000,2.000000000,1.000000000,0.026000000,0.079000000,0.079000000,0.000000000,0.132000000,0.132000000,0.105000000,0.066000000,0.132000000,0.013000000,0.026000000,0.026000000,861.530000000,0.218945029,0.142405063,-4.812000000,2.839000000,0.810000000,0.002624185,0.427300000,-11651.200000000,-47.784600000,0.709502975,1,0
3dh1_1,31577.600000000,12.456650000,0.000000000,-997.109000000,-0.407130000,229.000000000,0.645890000,-0.394210000,-0.018200000,7.000000000,2.000000000,10.000000000,2.000000000,5.000000000,0.000000000,7.000000000,0.000000000,0.000000000,0.000000000,13.000000000,6.000000000,0.000000000,8.000000000,2.000000000,0.113000000,0.032000000,0.161000000,0.032000000,0.081000000,0.000000000,0.113000000,0.000000000,0.000000000,0.210000000,0.097000000,0.129000000,1093.740000000,0.151376908,0.336194564,-58.647000000,3.405000000,0.633000000,0.000213495,0.409500000,-12421.500000000,-55.174800000,0.907356393,1,0
3dih_2,24532.500000000,12.737540000,0.000000000,-504.913000000,-0.430800000,172.000000000,0.426610000,-0.228390000,-0.015200000,6.000000000,0.000000000,8.000000000,0.000000000,4.000000000,0.000000000,2.000000000,3.000000000,0.000000000,0.000000000,8.000000000,2.000000000,0.000000000,4.000000000,0.000000000,0.162000000,0.000000000,0.216000000,0.000000000,0.108000000,0.000000000,0.054000000,0.081000000,0.000000000,0.216000000,0.054000000,0.108000000,609.880000000,0.150183470,0.307086614,-30.216000000,3.368000000,0.618000000,0.000025459,0.601000000,-11451.500000000,-28.376800000,0.503640448,1,0
3dqv_12,79541.000000000,12.730630000,0.000000000,-3388.750000000,-0.363980000,422.000000000,0.274420000,-0.146600000,0.006660000,1.000000000,2.000000000,9.000000000,5.000000000,11.000000000,2.000000000,22.000000000,9.000000000,22.000000000,0.000000000,4.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.011000000,0.022000000,0.097000000,0.054000000,0.118000000,0.022000000,0.237000000,0.097000000,0.237000000,0.043000000,0.065000000,0.000000000,676.840000000,0.092176607,0.123379175,45.966000000,13.220000000,0.501000000,0.004918770,0.345100000,-22728.300000000,-39.242500000,-1.259131754,0,0
3dyd_1,69977.600000000,11.579940000,0.000000000,-841.962000000,-0.446160000,588.000000000,0.497040000,-0.158280000,-0.004090000,10.000000000,6.000000000,23.000000000,14.000000000,20.000000000,9.000000000,9.000000000,7.000000000,8.000000000,2.000000000,8.000000000,18.000000000,16.000000000,12.000000000,12.000000000,0.057000000,0.034000000,0.132000000,0.080000000,0.115000000,0.052000000,0.052000000,0.040000000,0.046000000,0.046000000,0.103000000,0.069000000,1641.980000000,0.117303265,0.203244275,-104.362000000,8.586000000,0.716000000,0.006947725,0.633200000,-28463.000000000,-154.061000000,-0.702396486,0,0
3e7p_1,48514.100000000,11.949290000,0.000000000,-653.310000000,-0.447750000,194.000000000,0.685040000,-0.252320000,-0.003840000,2.000000000,2.000000000,6.000000000,0.000000000,0.000000000,0.000000000,4.000000000,3.000000000,2.000000000,5.000000000,9.000000000,6.000000000,2.000000000,8.000000000,3.000000000,0.038000000,0.038000000,0.115000000,0.000000000,0.000000000,0.000000000,0.077000000,0.058000000,0.038000000,0.173000000,0.115000000,0.154000000,527.040000000,0.138705652,0.227497527,-44.413000000,8.757000000,0.556000000,0.000138816,0.170600000,-12267.000000000,-40.514800000,0.927668382,1,0
3e8s_1,41114.000000000,12.331730000,0.000000000,610.736000000,-0.443570000,160.000000000,0.650890000,-0.320830000,-0.010930000,0.000000000,3.000000000,4.000000000,0.000000000,8.000000000,6.000000000,2.000000000,0.000000000,1.000000000,3.000000000,10.000000000,6.000000000,5.000000000,2.000000000,0.000000000,0.000000000,0.060000000,0.080000000,0.000000000,0.160000000,0.120000000,0.040000000,0.000000000,0.020000000,0.200000000,0.120000000,0.040000000,559.720000000,0.074566064,0.136526946,3556.488000000,4.032000000,0.666000000,0.020805815,0.350700000,-9327.420000000,-33.723000000,0.987697055,1,0
3eb8_3,63328.600000000,11.994050000,0.000000000,-1310.670000000,-0.415730000,376.000000000,0.612570000,-0.348850000,-0.003890000,0.000000000,5.000000000,14.000000000,3.000000000,12.000000000,7.000000000,11.000000000,2.000000000,4.000000000,0.000000000,20.000000000,6.000000000,2.000000000,2.000000000,2.000000000,0.000000000,0.056000000,0.156000000,0.033000000,0.133000000,0.078000000,0.122000000,0.022000000,0.044000000,0.222000000,0.067000000,0.022000000,1174.070000000,0.113352374,0.320330427,135.479000000,9.400000000,0.512000000,0.001032186,0.622600000,-16301.200000000,-43.890200000,0.101507412,1,0
